Flow 	 Preci 	 Evatr 	 ShiftFac
1932.82296116167	1.8012121825437672	3.1904126590684516	1.0
702.0131198274958	3.0216616628778548	2.299309585623107	0.9998333333333334
557.7476727560921	1.7711007879745673	4.185089914226044	0.9996666666666667
298.7288398859843	3.5385838050305054	3.8238681199027136	0.9995
19.194398382123115	2.374030038834139	2.6018980716666302	0.9993333333333333
-1.5455435394530679	5.255903084800801	3.315940665791131	0.9991666666666666
3.172432340260441	2.2470135593006004	6.346719102258283	0.999
109.86617563348113	2.3839482600726853	4.414781082335297	0.9988333333333334
39.96307769547835	2.1987111991580184	2.1152115511806415	0.9986666666666667
39.000801523278426	2.025799882095949	3.3018503423571413	0.9985
255.25725254152866	3.30315954111188	1.0196655972041877	0.9983333333333333
768.07794975582	4.2636701172263995	2.5812977216484496	0.9981666666666666
589.229812610002	2.9737474957120784	2.518941857991692	0.998
500.528978981789	4.0985333826020405	3.0289734143504226	0.9978333333333333
331.8208504706184	2.7756105246752183	0.32565000012813267	0.9976666666666667
1019.1986293336317	2.799635459078418	2.1950137900508744	0.9975
-1.7557176262738512	3.6936977928189583	2.583362962470335	0.9973333333333333
30.138709283801735	3.054271401691045	3.4024808216478735	0.9971666666666666
226.96699534279162	3.6390867826708098	2.148119343314554	0.997
82.85091477191143	0.7208773657866107	4.032216539786384	0.9968333333333333
16.43283119303828	1.889745122754865	2.985673062214609	0.9966666666666667
756.3850991300246	2.3448629437640762	3.705370896912979	0.9965
296.01723015389524	3.5357274801203995	1.0463317870828526	0.9963333333333333
796.6062123545979	2.1811236468717317	4.479013809612985	0.9961666666666666
2089.9734429679747	5.037271052120001	0.947814376566301	0.996
2882.5178559322376	3.0096708076582233	4.090142685358912	0.9958333333333333
738.3530441301901	4.547330266645076	1.473400537125757	0.9956666666666667
1450.558678588928	4.359731132431916	1.6557195036370547	0.9955
1482.005244194779	3.696862139359649	2.813282411953021	0.9953333333333333
-2.4199147178030476	2.693595020697695	3.730429638471371	0.9951666666666666
135.8343555346469	5.569519826336256	1.9321872853217135	0.995
96.45452242273792	0.537137792793897	2.8399198140739963	0.9948333333333333
35.46570759766369	2.5149851770251015	1.9951137678680724	0.9946666666666667
913.9774234190368	4.895341394339393	1.313890582820112	0.9945
2643.5395733326045	4.4520103411615874	1.1443439267741071	0.9943333333333333
1186.2651075665551	2.3505301676999157	3.938060208707556	0.9941666666666666
2560.7492802270785	1.919917492066122	1.6962644069732649	0.994
309.96902474614274	2.996690722240312	2.9535907300416784	0.9938333333333333
1004.195744921361	3.638327577703074	3.3849693951478415	0.9936666666666667
154.36667975400061	2.8041594311599907	1.7424547929707557	0.9935
883.9069757329896	3.6954712441458897	7.146172524784804	0.9933333333333333
914.8511773304796	4.660883114055199	3.287972465877378	0.9931666666666666
148.53664512781233	2.354244200160344	2.6461262281192073	0.993
393.89726305984624	6.0795113671511505	2.884557408294346	0.9928333333333333
1563.9267847559427	2.8492543142283417	1.5424315998967402	0.9926666666666667
499.4457691407529	3.34355073460593	3.7536439443563743	0.9925
243.1558796574056	2.697483571761075	3.4131885692723714	0.9923333333333333
1867.3735321965628	3.449503349031775	3.654664848631625	0.9921666666666666
551.9997995981265	2.858647122729508	1.9730364837822105	0.992
3412.6241674018383	2.172904204190508	2.3217730412767144	0.9918333333333333
1386.0496538331429	2.2321756798330727	3.9883929354166323	0.9916666666666667
340.7747275119301	3.0147276475337823	3.0114157923467575	0.9915
1852.2239736848128	2.684660399841692	2.6361580077883313	0.9913333333333333
5.255962211751472	3.2271012543314566	3.283796303341694	0.9911666666666666
480.11137224760796	3.9203076265440018	6.283437398457115	0.991
189.78317660199664	0.6303336348669498	2.1790942985503814	0.9908333333333333
961.072544663416	2.579672517851609	-0.03809504747928011	0.9906666666666667
64.59200411707414	2.5641008896388864	3.300879937866362	0.9905
123.15757076975332	1.897852928034778	4.372287254551935	0.9903333333333333
1666.3165890745909	1.4106647676107777	0.669025408357716	0.9901666666666666
277.56443344388254	2.264884437552673	2.5267983827064104	0.99
1559.4719682177035	4.410638142268133	3.79113490615095	0.9898333333333333
1067.9930660544294	2.7728250084395683	0.3973736424319285	0.9896666666666667
41.92193942909621	5.061755281593344	4.592664767083653	0.9895
26.59183428554995	2.692990832400162	2.8544449393180504	0.9893333333333333
28.910119261552687	5.422326129251844	1.6906909435351025	0.9891666666666666
449.4620790885042	2.4367398639434454	3.243464491368397	0.989
102.5028036120303	4.337724255897559	2.0626324955140607	0.9888333333333333
145.89911061015428	2.8570161291137475	0.26387163578280276	0.9886666666666667
276.52573189735637	4.848422065219505	1.9501503073044577	0.9885
199.02550330690437	1.858272981979231	0.48789431859949994	0.9883333333333333
168.91941813396767	2.7925184620702588	2.3368420737508555	0.9881666666666666
788.8710745473982	2.2871697158212885	0.03780606392058304	0.988
242.53556509744993	1.9150390734443792	3.827098210434744	0.9878333333333333
550.613590046259	3.6494673866578657	0.6258324444875383	0.9876666666666667
439.0674935012802	2.7913998851023267	2.9781540131025874	0.9875
1142.1951868870535	5.087542464166772	2.3799184539389677	0.9873333333333333
1203.2299202334345	3.2317642892073444	2.5639305937609604	0.9871666666666666
222.3003257141846	2.493801408420405	5.977918998945014	0.987
376.9014478954554	2.509493199617192	1.5546928429081905	0.9868333333333333
1222.3367605436856	1.6914186366170372	1.977787249885571	0.9866666666666667
91.48568651199068	4.133930500863433	3.126622067992821	0.9865
1087.1885668658276	1.8094388064379663	3.68184012260087	0.9863333333333333
331.9367210436194	3.977456312289313	2.1921376427410246	0.9861666666666666
1949.319888439241	2.1974913432565875	3.272594760418846	0.986
963.9430096821344	4.214507619392444	2.4224409974761056	0.9858333333333333
177.2546950094141	4.742688467383958	3.4314340702958286	0.9856666666666667
1557.7636522485607	3.5270094484017225	3.7740967972802943	0.9855
210.31946392766895	4.324324928320446	7.806240617803825	0.9853333333333334
34.33069797827698	3.047675932537229	3.436874885357005	0.9851666666666666
46.68054641191732	5.551331883341447	1.8971260347317025	0.985
4.3256943568755695	3.878038051462416	1.5601591806050883	0.9848333333333333
74.95495631291519	2.6720217779451496	0.006033364244148527	0.9846666666666667
18.531212180381164	3.5634638642702896	1.6951634858219056	0.9845
138.84924511148378	3.478151533782734	2.9731890748210716	0.9843333333333333
150.29268970271883	2.209752420566174	2.332051780487882	0.9841666666666666
329.30467491054367	3.7670768726291834	2.4556237056363024	0.984
962.7206938549912	2.4418553700433034	3.019457911711194	0.9838333333333333
2439.1101706427826	1.2099051300713377	3.5055762505044337	0.9836666666666667
1477.4948851655004	2.776577000126114	1.8807027727505108	0.9835
55.09011811028189	2.2744374532367124	2.5963858811412095	0.9833333333333334
-6.001881061458919	2.524037448446263	1.023450712767361	0.9831666666666666
263.75314464216746	3.148681735401158	5.417473058203297	0.983
82.50968838374332	3.969904495488382	0.2421844741612728	0.9828333333333333
0.5020099420935377	4.196312853103046	3.5172799362456275	0.9826666666666667
83.6086067731279	3.2543838357603803	2.197581962943059	0.9825
719.976112141889	3.4293595490715245	2.12005925223674	0.9823333333333333
758.8550757361718	4.756713552186931	3.6478237422763025	0.9821666666666666
567.8575753256281	3.7003942442694706	0.09320338651637998	0.982
864.0962534553291	4.265200669405122	3.9986026480471546	0.9818333333333333
467.2106089287771	2.0668482805576485	2.3376004229375953	0.9816666666666667
43.554084835170336	3.9989681353535005	3.8026733572695606	0.9815
339.1229571825232	3.6566750813461644	2.774048733665429	0.9813333333333334
868.3690622013963	3.9206219259947535	3.3508040082799773	0.9811666666666666
91.76102513804685	5.353636302146565	5.639575637511342	0.981
-16.080039468166287	0.6231748762851249	3.387640470297803	0.9808333333333333
66.23375999401794	2.4955688443968835	2.268980318938389	0.9806666666666667
672.6487795809358	3.6873962658711656	3.4471792601904054	0.9805
233.87959851641818	3.8234760814537325	2.8990394801184505	0.9803333333333334
552.948884516147	4.043337327663136	2.9335141471285886	0.9801666666666666
584.564381895186	2.7450349564225176	1.1603557299954417	0.98
550.5506312537003	4.21418293263419	1.2721928073371724	0.9798333333333333
127.10049640700605	3.6856794841484017	1.283488282500871	0.9796666666666667
263.51828511385986	2.4948121554437384	4.32837285093546	0.9795
46.652940551991826	3.685586603681555	2.8384591255041687	0.9793333333333334
170.17267783411546	2.699339376024336	3.2699516626368954	0.9791666666666666
-15.56467754116311	2.1786594277907247	2.6516900828533334	0.979
82.58762002603783	5.398097386879064	6.05448123964482	0.9788333333333333
68.48013439122604	2.8221327203911932	2.258699652202911	0.9786666666666667
88.96401822818848	3.9930350140865754	1.9945489349560592	0.9785
90.82797613063211	2.7313449154055087	0.13689631132657998	0.9783333333333334
320.52900572848887	2.211746433874419	0.6488475174109558	0.9781666666666666
2198.720666761401	1.9124817279932809	2.4468669139852492	0.978
1025.8542959591505	2.6673557852684833	5.424621936938577	0.9778333333333333
1090.6180538289514	2.618613941745384	1.0660172612933552	0.9776666666666667
168.63245833058247	3.2479199313806624	1.673718092800657	0.9775
52.068467937879575	2.979254591055222	2.9970400643467734	0.9773333333333334
845.7772031630312	3.0239099656518045	3.3123368295525224	0.9771666666666666
546.6439069377471	3.1607110380156844	3.0715167432110704	0.977
11.646624939754215	3.6682113211806295	0.12328529430347834	0.9768333333333333
182.14881949280553	2.6744303669301983	3.101798451372274	0.9766666666666667
0.889710180352892	1.9171258181114397	2.7445078661879165	0.9765
346.73267355749783	4.174221354363046	3.7544910425332043	0.9763333333333334
837.1694036653236	1.5666424232029357	2.302411527301069	0.9761666666666666
557.7099620843153	3.1055226483787686	0.4698099514234503	0.976
923.928947649715	5.084315664740759	3.7483921225548333	0.9758333333333333
136.12678825111854	2.5540398098273966	0.71179291537552	0.9756666666666667
1559.6464595314212	3.6831520846813657	4.809769335399866	0.9755
308.0576953096557	3.6677841154078386	2.579028661399255	0.9753333333333334
18.673271903181742	3.275992302317944	2.857383777963628	0.9751666666666666
58.202741571001866	4.2446625825996795	6.420532712689722	0.975
5368.97110133828	3.9512665568743426	3.358678023618806	0.9748333333333333
77.29999181112558	4.19664322935361	3.4842571097441684	0.9746666666666667
0.2883096296085298	4.796142643913015	2.2035900551439074	0.9745
1507.2727113124233	3.49362657400483	1.1492616908004334	0.9743333333333334
336.2879092587164	2.781716397161753	3.2334521970594445	0.9741666666666666
595.2557749300438	2.3906054046038188	1.4346137959205867	0.974
1917.1403514563226	3.162789524615572	2.416118928626252	0.9738333333333333
645.9645058541731	2.797047265956379	1.0831455537575008	0.9736666666666667
324.5634944684267	2.121877299644116	1.5579136447123814	0.9735
8.156787963546554	2.6612546074546635	2.5617954933493987	0.9733333333333334
192.630944734997	4.344601448729968	1.2382653576738174	0.9731666666666666
-27.260161024352726	4.140478718038417	3.1513877344694134	0.973
201.01911217109122	5.821733055305296	2.8764889879270044	0.9728333333333333
48.74417913112222	3.9495515697568297	3.519212702374405	0.9726666666666667
301.0269788159052	1.4840834969328327	1.023567448612853	0.9725
905.2605619113142	1.7904549772575844	1.5050334761847906	0.9723333333333334
821.7162019845827	3.831186293617956	2.2503033100291177	0.9721666666666666
593.42995208859	2.126379819851421	2.5375505034932893	0.972
1085.5257517714842	1.9079067769639884	1.4436576903883076	0.9718333333333333
